run_id,entity_id,category,source_url,fetched_at,raw,amount,amount_max,currency,unit,kind,source,context,date_raw,date,tax_included
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,280.000đ,280000.0,,VND,,calendar_reference,html,VN-6151,01/10/2026,2026-10-01,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-609,02/10/2026,2026-10-02,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-607,03/10/2026,2026-10-03,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,441.000đ,441000.0,,VND,,calendar_reference,html,VN-1341,04/10/2026,2026-10-04,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,416.000đ,416000.0,,VND,,calendar_reference,html,VN-1341,05/10/2026,2026-10-05,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,299.000đ,299000.0,,VND,,calendar_reference,html,VN-1341,06/10/2026,2026-10-06,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6151,07/10/2026,2026-10-07,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,890.000đ,890000.0,,VND,,calendar_reference,html,VJ-601,08/10/2026,2026-10-08,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6151,09/10/2026,2026-10-09,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-607,10/10/2026,2026-10-10,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,441.000đ,441000.0,,VND,,calendar_reference,html,VN-1341,11/10/2026,2026-10-11,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-609,12/10/2026,2026-10-12,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-609,13/10/2026,2026-10-13,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-1601,14/10/2026,2026-10-14,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6151,15/10/2026,2026-10-15,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6151,16/10/2026,2026-10-16,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6151,17/10/2026,2026-10-17,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,441.000đ,441000.0,,VND,,calendar_reference,html,VN-1341,18/10/2026,2026-10-18,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-609,19/10/2026,2026-10-19,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-601,20/10/2026,2026-10-20,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-1601,21/10/2026,2026-10-21,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-601,22/10/2026,2026-10-22,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6151,23/10/2026,2026-10-23,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-607,24/10/2026,2026-10-24,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,416.000đ,416000.0,,VND,,calendar_reference,html,VN-6153,25/10/2026,2026-10-25,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-603,26/10/2026,2026-10-26,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,255.000đ,255000.0,,VND,,calendar_reference,html,VN-6159,27/10/2026,2026-10-27,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-601,28/10/2026,2026-10-28,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-601,29/10/2026,2026-10-29,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-601,30/10/2026,2026-10-30,
80c248dd5eb3,9ae0bd828daebb8dabd2aad5,flight,https://www.bestprice.vn/ve-may-bay/nha-trang-di-ho-chi-minh,2026-09-19T13:58:16.624110+00:00,90.000đ,90000.0,,VND,,calendar_reference,html,VJ-603,31/10/2026,2026-10-31,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,16.990.000đ,16990000.0,,VND,,original,html,product headline,,,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,15.990.000đ,15990000.0,,VND,,from,html,product headline,,,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,18.990.000đ,18990000.0,,VND,,original,html,15/10/2026 Còn chỗ Vietjet 18.990.000đ 17.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=15%2F10%2F2026&departure_id=4251&accid=4920'),2026-10-15,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,17.990.000đ,17990000.0,,VND,,departure,html,15/10/2026 Còn chỗ Vietjet 18.990.000đ 17.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=15%2F10%2F2026&departure_id=4251&accid=4920'),2026-10-15,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,18.990.000đ,18990000.0,,VND,,original,html,22/10/2026 Còn chỗ Vietjet 18.990.000đ 17.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=22%2F10%2F2026&departure_id=4251&accid=4920'),2026-10-22,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,17.990.000đ,17990000.0,,VND,,departure,html,22/10/2026 Còn chỗ Vietjet 18.990.000đ 17.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=22%2F10%2F2026&departure_id=4251&accid=4920'),2026-10-22,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,17.990.000đ,17990000.0,,VND,,original,html,19/11/2026 Còn chỗ Vietjet 17.990.000đ 16.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=19%2F11%2F2026&departure_id=4251&accid=4920'),2026-11-19,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,16.990.000đ,16990000.0,,VND,,departure,html,19/11/2026 Còn chỗ Vietjet 17.990.000đ 16.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=19%2F11%2F2026&departure_id=4251&accid=4920'),2026-11-19,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,17.990.000đ,17990000.0,,VND,,original,html,26/11/2026 Còn chỗ Vietjet 17.990.000đ 16.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=26%2F11%2F2026&departure_id=4251&accid=4920'),2026-11-26,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,16.990.000đ,16990000.0,,VND,,departure,html,26/11/2026 Còn chỗ Vietjet 17.990.000đ 16.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=26%2F11%2F2026&departure_id=4251&accid=4920'),2026-11-26,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,16.990.000đ,16990000.0,,VND,,original,html,03/12/2026 Còn chỗ Vietjet 16.990.000đ 15.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=03%2F12%2F2026&departure_id=4251&accid=4920'),2026-12-03,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,15.990.000đ,15990000.0,,VND,,departure,html,03/12/2026 Còn chỗ Vietjet 16.990.000đ 15.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html?startdate=03%2F12%2F2026&departure_id=4251&accid=4920'),2026-12-03,
80c248dd5eb3,9b41be23fc110bd2842a6736,tour,https://www.bestprice.vn/tour/kham-pha-mua-he-han-quoc-ho-chi-minh-seoul-cong-vien-everland-dao-nami-2313.html,2026-09-19T14:49:17.845307+00:00,2 đ,2.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (2 đến 11 tuổi) | Ngủ ghép giường với người lớn Một người lớn chỉ được đi kèm 1 trẻ em. Trường hợp có 2 trẻ đi kèm thì đóng tiền cho 1 trẻ như người lớn để lấy thêm giường ngủ.,,,
80c248dd5eb3,9b74badf45c530bd6ce1213c,tour,https://www.bestprice.vn/tour/ho-chi-minh-camping-ho-tri-an-trekking-ma-da-2n1d-1108.html,2026-09-19T15:47:01.378260+00:00,2 đ,2.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (2 đến 10 tuổi) | 90% giá tour,,,
80c248dd5eb3,9b74badf45c530bd6ce1213c,tour,https://www.bestprice.vn/tour/ho-chi-minh-camping-ho-tri-an-trekking-ma-da-2n1d-1108.html,2026-09-19T15:47:01.378260+00:00,2990000 VND,2990000.0,,VND,,from,jsonld,structured offer; travel dates unspecified,,,
80c248dd5eb3,9b8c99f8321b0dfb81d96fd4,tour,https://www.bestprice.vn/tour/kham-pha-dat-nuoc-nghin-dao-philippines-5n4d-tu-hcm-1309.html,2026-09-19T12:54:59.288440+00:00,2 đ,2.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (2 đến 10 tuổi) | 90% giá tour người lớn,,,
80c248dd5eb3,9b8c99f8321b0dfb81d96fd4,tour,https://www.bestprice.vn/tour/kham-pha-dat-nuoc-nghin-dao-philippines-5n4d-tu-hcm-1309.html,2026-09-19T12:54:59.288440+00:00,19850000 VND,19850000.0,,VND,,from,jsonld,structured offer; travel dates unspecified,,,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,3.486.000đ,3486000.0,,VND,,original,html,product headline,,,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,2.986.000đ,2986000.0,,VND,,from,html,product headline,,,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,3.486.000đ,3486000.0,,VND,,original,html,Thứ 5 hàng tuần (30/04/2026 - 31/12/2026) Khách sạn 3* 3.486.000đ 2.986.000đ Giữ chỗ ngay,"
																		(30/04/2026 - 31/12/2026)
																	",2026-04-30,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,2.986.000đ,2986000.0,,VND,,departure,html,Thứ 5 hàng tuần (30/04/2026 - 31/12/2026) Khách sạn 3* 3.486.000đ 2.986.000đ Giữ chỗ ngay,"
																		(30/04/2026 - 31/12/2026)
																	",2026-04-30,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,3.786.000đ,3786000.0,,VND,,original,html,Thứ 5 hàng tuần (30/04/2026 - 31/12/2026) Khách sạn 4* 3.786.000đ 3.286.000đ Giữ chỗ ngay,"
																		(30/04/2026 - 31/12/2026)
																	",2026-04-30,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,3.286.000đ,3286000.0,,VND,,departure,html,Thứ 5 hàng tuần (30/04/2026 - 31/12/2026) Khách sạn 4* 3.786.000đ 3.286.000đ Giữ chỗ ngay,"
																		(30/04/2026 - 31/12/2026)
																	",2026-04-30,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,3.986.000đ,3986000.0,,VND,,original,html,Thứ 5 hàng tuần (30/04/2026 - 31/12/2026) Khách sạn 5* 3.986.000đ 3.486.000đ Giữ chỗ ngay,"
																		(30/04/2026 - 31/12/2026)
																	",2026-04-30,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,3.486.000đ,3486000.0,,VND,,departure,html,Thứ 5 hàng tuần (30/04/2026 - 31/12/2026) Khách sạn 5* 3.986.000đ 3.486.000đ Giữ chỗ ngay,"
																		(30/04/2026 - 31/12/2026)
																	",2026-04-30,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,400.000 đ,400000.0,,VND,,reference,html,"Quy định dịch vụ | Em bé (dưới 5 tuổi) | Miễn phí (chi phí phát sinh trên tour gia đình tự chi trả). Hai người lớn chỉ được kèm theo 01 trẻ, từ trẻ thứ hai tính 70% giá tour. Phụ thu ghế ngồi 400.000 đối với trẻ em dưới 5 tuổi có nhu cầu mua ghế",,,
80c248dd5eb3,9b94572856b21e28a981f3c4,tour,https://www.bestprice.vn/tour/ho-chi-minh-nha-trang-vinwonders-du-ngoan-vinh-dao-3n2d-1575.html,2026-09-19T14:50:57.892415+00:00,5 đ,5.0,,VND,,reference,html,"Quy định dịch vụ | Trẻ em (5 đến 10 tuổi) | Từ 05 – dưới 10 tuổi: 70% giá tour người lớn, ngủ ghép với gia đình. Hai người lớn chỉ được kèm theo 01 trẻ, từ trẻ thứ hai tính giá như người lớn. Từ 10 tuổi trở lên: giá tour như người lớn.",,,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,20.990.000đ,20990000.0,,VND,,original,html,product headline,,,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,19.990.000đ,19990000.0,,VND,,from,html,product headline,,,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,21.990.000đ,21990000.0,,VND,,departure,html,25/09/2026 Còn chỗ Vietjet Air 21.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=25%2F09%2F2026&departure_id=4248&accid=4917'),2026-09-25,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,21.690.000đ,21690000.0,,VND,,original,html,08/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=08%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-08,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,20.690.000đ,20690000.0,,VND,,departure,html,08/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=08%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-08,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,21.690.000đ,21690000.0,,VND,,original,html,15/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=15%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-15,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,20.690.000đ,20690000.0,,VND,,departure,html,15/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=15%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-15,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,21.690.000đ,21690000.0,,VND,,original,html,22/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=22%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-22,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,20.690.000đ,20690000.0,,VND,,departure,html,22/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=22%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-22,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,21.690.000đ,21690000.0,,VND,,original,html,29/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=29%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-29,
80c248dd5eb3,9bac2ca442b7eb574636438b,tour,https://www.bestprice.vn/tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html,2026-09-19T12:48:33.157315+00:00,20.690.000đ,20690000.0,,VND,,departure,html,29/10/2026 (Mùa Lá Vàng) Còn chỗ Vietjet Air 21.690.000đ 20.690.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/kham-pha-lien-tuyen-busan-gyeongju-ulsan-seoul-6n5d-bay-vietjet-2310.html?startdate=29%2F10%2F2026&departure_id=4248&accid=4917'),2026-10-29,
