property_id,item_type,group_or_category,name,tooltip
59301526,FACILITY,Available in all rooms,Towels,
59301526,FACILITY,Available in all rooms,Trash cans,
59301526,FACILITY,Available in all rooms,TV [flat screen],
59301526,FACILITY,Available in all rooms,Walk-in shower,
59301526,FACILITY,Available in all rooms,Wi-Fi [free],
6363024,HIGHLIGHT,topic-highlight,Great swimming pool,"Pools and the swim-up bar receive regular praise for being clean, well maintained and popular for relaxation; private villa pools are available."
6363024,HIGHLIGHT,topic-highlight,Great beach access,"Resort beach is often described as long, sandy and clean with attractive sunrise and sunset views and pleasant walks to Hampton Pier."
6363024,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,"Beds and villa layouts are often spacious and comfortable, with many guests praising bedding and ocean-view rooms."
6363024,HIGHLIGHT,topic-highlight,Great for children,"Kids programme and family activities include pickleball, movie nights, a petting zoo, playgrounds and beach sports, keeping children engaged."
6363024,HIGHLIGHT,topic-highlight,Highly rated by family travelers,Family rooms and villas suit families well; multiple activities for older and younger children make longer stays easy for family groups.
6363024,HIGHLIGHT,topic-highlight,Sparkling clean,Rooms and villas receive frequent compliments for cleanliness and maintenance across multiple room types.
6363024,HIGHLIGHT,topic-highlight,Great spa,
6363024,HIGHLIGHT,topic-highlight,Excellent fitness facilities,
6363024,HIGHLIGHT,topic-highlight,Great view,
6363024,HIGHLIGHT,topic-highlight,Beautiful natural surroundings,
6363024,HIGHLIGHT,property-facility,Private beach,
6363024,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
6363024,HIGHLIGHT,property-facility,Daily housekeeping,
6363024,HIGHLIGHT,property-facility,Bar,
6363024,HIGHLIGHT,property-facility,Nightclub,
6363024,HIGHLIGHT,property-facility,Poolside bar,
6363024,HIGHLIGHT,property-facility,Hot tub,
6363024,HIGHLIGHT,property-facility,Hot spring bath,
6363024,HIGHLIGHT,property-facility,Cash withdrawal,
6363024,HIGHLIGHT,property-facility,Concierge,
6363024,FACILITY,Languages spoken,English,
6363024,FACILITY,Languages spoken,Spanish,
6363024,FACILITY,Languages spoken,Vietnamese,
6363024,FACILITY,Outdoor,Beachfront,
6363024,FACILITY,Accessibility,Wheelchair accessible,
6363024,FACILITY,Internet access,Free Wi-Fi in all rooms!,
6363024,FACILITY,Internet access,Internet,
6363024,FACILITY,Internet access,Internet [LAN],
6363024,FACILITY,Internet access,Wi-Fi in public areas,
6363024,FACILITY,"Things to do, ways to relax",Body scrub,
6363024,FACILITY,"Things to do, ways to relax",Canoeing,
6363024,FACILITY,"Things to do, ways to relax",Dart board,
6363024,FACILITY,"Things to do, ways to relax",Fishing,
6363024,FACILITY,"Things to do, ways to relax",Fitness center,
6363024,FACILITY,"Things to do, ways to relax",Game room,
6363024,FACILITY,"Things to do, ways to relax",Garden,
6363024,FACILITY,"Things to do, ways to relax",Gym/fitness,
6363024,FACILITY,"Things to do, ways to relax",Hot tub,
6363024,FACILITY,"Things to do, ways to relax",Massage,
6363024,FACILITY,"Things to do, ways to relax",Nightclub,
6363024,FACILITY,"Things to do, ways to relax",On-site entertainment,
6363024,FACILITY,"Things to do, ways to relax",Private beach,
6363024,FACILITY,"Things to do, ways to relax",Solarium,
6363024,FACILITY,"Things to do, ways to relax",Spa,
6363024,FACILITY,"Things to do, ways to relax",Spa/sauna,
6363024,FACILITY,"Things to do, ways to relax",Swimming pool,
6363024,FACILITY,"Things to do, ways to relax",Swimming pool [outdoor],
6363024,FACILITY,"Things to do, ways to relax",Tennis court,
6363024,FACILITY,"Things to do, ways to relax",Tours,
6363024,FACILITY,"Things to do, ways to relax",Water sports (non-motorized),
6363024,FACILITY,"Things to do, ways to relax",Yoga room,
6363024,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
6363024,FACILITY,Cleanliness and safety,Body thermometer,
6363024,FACILITY,Cleanliness and safety,Breakfast in room,
6363024,FACILITY,Cleanliness and safety,Breakfast takeaway service,
6363024,FACILITY,Cleanliness and safety,Cashless payment service,
6363024,FACILITY,Cleanliness and safety,Daily disinfection in all rooms,
6363024,FACILITY,Cleanliness and safety,Daily disinfection in common areas,
6363024,FACILITY,Cleanliness and safety,Doctor/nurse on call,
6363024,FACILITY,Cleanliness and safety,Face coverings on staff,
6363024,FACILITY,Cleanliness and safety,First aid kit,
6363024,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
6363024,FACILITY,Cleanliness and safety,Hand sanitizer,
6363024,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
6363024,FACILITY,Cleanliness and safety,Hygiene certification,
6363024,FACILITY,Cleanliness and safety,Individually-wrapped food options,
6363024,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
6363024,FACILITY,Cleanliness and safety,Protective screens in common areas,
6363024,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
6363024,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
6363024,FACILITY,Cleanliness and safety,Safe dining setup,
6363024,FACILITY,Cleanliness and safety,Sanitized kitchen and tableware items,
6363024,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
6363024,FACILITY,Cleanliness and safety,Sterilizing equipment,
6363024,FACILITY,"Dining, drinking, and snacking",A la carte in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Alcohol,
6363024,FACILITY,"Dining, drinking, and snacking",Alternative meal arrangement,
6363024,FACILITY,"Dining, drinking, and snacking",Asian cuisine in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Bar,
6363024,FACILITY,"Dining, drinking, and snacking",BBQ facilities,
6363024,FACILITY,"Dining, drinking, and snacking",Bottle of water,
6363024,FACILITY,"Dining, drinking, and snacking",Breakfast [buffet],
6363024,FACILITY,"Dining, drinking, and snacking",Breakfast [free],
6363024,FACILITY,"Dining, drinking, and snacking",Breakfast service,
6363024,FACILITY,"Dining, drinking, and snacking",Buffet in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Coffee/tea in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Coffee shop,
6363024,FACILITY,"Dining, drinking, and snacking",Desserts in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Full american breakfast,
6363024,FACILITY,"Dining, drinking, and snacking",Happy hour,
6363024,FACILITY,"Dining, drinking, and snacking",International cuisine in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Poolside bar,
6363024,FACILITY,"Dining, drinking, and snacking",Restaurant breakfast,
6363024,FACILITY,"Dining, drinking, and snacking",Restaurant dinner,
6363024,FACILITY,"Dining, drinking, and snacking",Restaurant lunch,
6363024,FACILITY,"Dining, drinking, and snacking",Restaurants,
6363024,FACILITY,"Dining, drinking, and snacking",Room service [24-hour],
6363024,FACILITY,"Dining, drinking, and snacking",Salad in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Snack bar,
6363024,FACILITY,"Dining, drinking, and snacking",Soup in restaurant,
6363024,FACILITY,"Dining, drinking, and snacking",Vegetarian restaurant,
6363024,FACILITY,Swimming & soaking ,Hot spring bath,
6363024,FACILITY,Services and conveniences,Air conditioning in public area,
6363024,FACILITY,Services and conveniences,Audio-visual equipment for special events,
6363024,FACILITY,Services and conveniences,Business facilities,
6363024,FACILITY,Services and conveniences,Cash withdrawal,
6363024,FACILITY,Services and conveniences,Concierge,
6363024,FACILITY,Services and conveniences,Contactless check-in/out,
6363024,FACILITY,Services and conveniences,Convenience store,
6363024,FACILITY,Services and conveniences,Currency exchange,
6363024,FACILITY,Services and conveniences,Daily housekeeping,
6363024,FACILITY,Services and conveniences,Doorman ,
6363024,FACILITY,Services and conveniences,Dry cleaning,
6363024,FACILITY,Services and conveniences,Elevator,
6363024,FACILITY,Services and conveniences,Facilities for disabled guests,
6363024,FACILITY,Services and conveniences,Food delivery,
6363024,FACILITY,Services and conveniences,Gift/souvenir shop,
6363024,FACILITY,Services and conveniences,Grooming service,
6363024,FACILITY,Services and conveniences,Indoor venue for special events,
6363024,FACILITY,Services and conveniences,Invoice provided,
6363024,FACILITY,Services and conveniences,Ironing service,
6363024,FACILITY,Services and conveniences,Laundry service,
6363024,FACILITY,Services and conveniences,Lockers,
6363024,FACILITY,Services and conveniences,Luggage storage,
6363024,FACILITY,Services and conveniences,Meeting/banquet facilities,
6363024,FACILITY,Services and conveniences,Meetings,
6363024,FACILITY,Services and conveniences,Meeting stationery,
6363024,FACILITY,Services and conveniences,Outdoor venue for special events,
6363024,FACILITY,Services and conveniences,Projector/LED display,
6363024,FACILITY,Services and conveniences,Safety deposit boxes,
6363024,FACILITY,Services and conveniences,Salon,
6363024,FACILITY,Services and conveniences,Seminars,
6363024,FACILITY,Services and conveniences,Shops,
6363024,FACILITY,Services and conveniences,Smoke-free property,
6363024,FACILITY,Services and conveniences,Smoking area,
6363024,FACILITY,Services and conveniences,Terrace,
6363024,FACILITY,Services and conveniences,Wi-Fi for special events,
6363024,FACILITY,Services and conveniences,Xerox/fax in business center,
6363024,FACILITY,For the kids,Family/child friendly,
6363024,FACILITY,For the kids,Family room,
6363024,FACILITY,For the kids,Kids club,
6363024,FACILITY,For the kids,Kids facilities,
6363024,FACILITY,For the kids,Kids meal,
6363024,FACILITY,For the kids,Playground,
6363024,FACILITY,For the kids,Swimming pool [kids],
6363024,FACILITY,Access,Cat-friendly,
6363024,FACILITY,Access,CCTV in common areas,
6363024,FACILITY,Access,CCTV outside property,
6363024,FACILITY,Access,Check-in/out [express],
6363024,FACILITY,Access,Check-in/out [private],
6363024,FACILITY,Access,Check-in [24-hour],
6363024,FACILITY,Access,Dog-friendly,
6363024,FACILITY,Access,Fire extinguisher,
6363024,FACILITY,Access,Front desk [24-hour],
6363024,FACILITY,Access,Non-smoking rooms,
6363024,FACILITY,Access,pet bowls,
6363024,FACILITY,Access,Pet-friendly [charges apply],
6363024,FACILITY,Access,Pets allowed,
6363024,FACILITY,Access,Pets may not be left unattended,
6363024,FACILITY,Access,Room decorations,
6363024,FACILITY,Access,Safety/security feature,
6363024,FACILITY,Access,Security [24-hour],
6363024,FACILITY,Access,Service animals are welcome,
6363024,FACILITY,Access,Smoke alarms,
6363024,FACILITY,Access,Soundproof rooms,
6363024,FACILITY,Getting around,Bicycle parking,
6363024,FACILITY,Getting around,Car park [free of charge],
6363024,FACILITY,Getting around,Car park [on-site],
6363024,FACILITY,Getting around,Rental car ,
6363024,FACILITY,Getting around,Shuttle service,
6363024,FACILITY,Getting around,Taxi service,
6363024,FACILITY,Sports equipment rental,Bicycle rental,
6363024,FACILITY,Available in all rooms,Air conditioning,
6363024,FACILITY,Available in all rooms,Alarm clock,
6363024,FACILITY,Available in all rooms,Baby cot (upon request),
6363024,FACILITY,Available in all rooms,Balcony/terrace,
6363024,FACILITY,Available in all rooms,Bathrobes,
6363024,FACILITY,Available in all rooms,Blackout curtains,
6363024,FACILITY,Available in all rooms,Cleaning products,
6363024,FACILITY,Available in all rooms,Closet,
6363024,FACILITY,Available in all rooms,Clothes rack,
6363024,FACILITY,Available in all rooms,Coffee/tea maker,
6363024,FACILITY,Available in all rooms,Complimentary tea,
6363024,FACILITY,Available in all rooms,Desk,
6363024,FACILITY,Available in all rooms,Dining table,
6363024,FACILITY,Available in all rooms,Electric blanket,
6363024,FACILITY,Available in all rooms,Electric kettle,
6363024,FACILITY,Available in all rooms,Fireplace,
6363024,FACILITY,Available in all rooms,Free bottled water,
6363024,FACILITY,Available in all rooms,Hair dryer,
6363024,FACILITY,Available in all rooms,In-room safe box,
6363024,FACILITY,Available in all rooms,Ironing facilities,
6363024,FACILITY,Available in all rooms,Linens,
6363024,FACILITY,Available in all rooms,Mini bar,
6363024,FACILITY,Available in all rooms,Mirror,
6363024,FACILITY,Available in all rooms,Non-smoking,
6363024,FACILITY,Available in all rooms,Private bathroom,
6363024,FACILITY,Available in all rooms,Shower,
6363024,FACILITY,Available in all rooms,Slippers,
6363024,FACILITY,Available in all rooms,Soundproofing,
6363024,FACILITY,Available in all rooms,Telephone,
6363024,FACILITY,Available in all rooms,Toiletries,
6363024,FACILITY,Available in all rooms,Towels,
6363024,FACILITY,Available in all rooms,TV [flat screen],
6363024,FACILITY,Available in all rooms,Umbrella,
6363024,FACILITY,Available in all rooms,Wi-Fi [free],
6363024,FACILITY,Available in all rooms,Window,
444262,HIGHLIGHT,topic-highlight,Great food & dining,
444262,HIGHLIGHT,topic-highlight,Ideal location,
444262,HIGHLIGHT,topic-highlight,Top value,
444262,HIGHLIGHT,property-facility,Front desk [24-hour],
444262,HIGHLIGHT,beach,560 meters to the beach,
444262,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
444262,HIGHLIGHT,property-facility,Daily housekeeping,
444262,HIGHLIGHT,room-facility,Air conditioning,
444262,HIGHLIGHT,room-facility,Mini bar,
444262,HIGHLIGHT,property-facility,Elevator,
444262,HIGHLIGHT,property-facility,Smoking area,
444262,HIGHLIGHT,property-facility,Car park,
444262,HIGHLIGHT,property-facility,Luggage storage,
444262,HIGHLIGHT,room-facility,Linens,
444262,FACILITY,Languages spoken,English,
444262,FACILITY,Languages spoken,Vietnamese,
444262,FACILITY,Internet access,Free Wi-Fi in all rooms!,
444262,FACILITY,Internet access,Internet,
444262,FACILITY,Internet access,Internet services,
444262,FACILITY,Internet access,Wi-Fi in public areas,
444262,FACILITY,"Dining, drinking, and snacking",Bottle of water,
444262,FACILITY,"Dining, drinking, and snacking",Fruits/snacks,
444262,FACILITY,"Dining, drinking, and snacking",Room service,
444262,FACILITY,Cleanliness and safety,Cashless payment service,
444262,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
444262,FACILITY,Services and conveniences,Air conditioning in public area,
444262,FACILITY,Services and conveniences,Business facilities,
444262,FACILITY,Services and conveniences,Daily housekeeping,
444262,FACILITY,Services and conveniences,Dry cleaning,
444262,FACILITY,Services and conveniences,Elevator,
444262,FACILITY,Services and conveniences,Ironing service,
444262,FACILITY,Services and conveniences,Laundry service,
444262,FACILITY,Services and conveniences,Luggage storage,
444262,FACILITY,Services and conveniences,Smoke-free property,
444262,FACILITY,Services and conveniences,Smoking area,
444262,FACILITY,Services and conveniences,Terrace,
444262,FACILITY,For the kids,Family/child friendly,
444262,FACILITY,For the kids,Family room,
444262,FACILITY,Land sports ,Golf course (within 3 km),
444262,FACILITY,Access,CCTV in common areas,
444262,FACILITY,Access,CCTV outside property,
444262,FACILITY,Access,Check-in/out [private],
444262,FACILITY,Access,Fire extinguisher,
444262,FACILITY,Access,Front desk [24-hour],
444262,FACILITY,Access,Non-smoking rooms,
444262,FACILITY,Access,Security [24-hour],
444262,FACILITY,Access,Smoke alarms,
444262,FACILITY,Access,Soundproof rooms,
444262,FACILITY,Getting around,Car park [charges apply],
444262,FACILITY,Getting around,Car park [free of charge],
444262,FACILITY,Getting around,Valet parking,
444262,FACILITY,Available in all rooms,Adapter,
444262,FACILITY,Available in all rooms,Air conditioning,
444262,FACILITY,Available in all rooms,Cleaning products,
444262,FACILITY,Available in all rooms,Closet,
444262,FACILITY,Available in all rooms,Clothes rack,
444262,FACILITY,Available in all rooms,Desk,
444262,FACILITY,Available in all rooms,Dining table,
444262,FACILITY,Available in all rooms,Dressing room,
444262,FACILITY,Available in all rooms,Electric kettle,
444262,FACILITY,Available in all rooms,Fire extinguisher,
444262,FACILITY,Available in all rooms,Hair dryer,
444262,FACILITY,Available in all rooms,Hand sanitizer,
444262,FACILITY,Available in all rooms,Hypoallergenic,
444262,FACILITY,Available in all rooms,Ironing facilities,
444262,FACILITY,Available in all rooms,Linens,
444262,FACILITY,Available in all rooms,Mini bar,
444262,FACILITY,Available in all rooms,Private bathroom,
444262,FACILITY,Available in all rooms,Refrigerator,
444262,FACILITY,Available in all rooms,Satellite/cable channels,
444262,FACILITY,Available in all rooms,Shower,
444262,FACILITY,Available in all rooms,Sleep comfort items,
444262,FACILITY,Available in all rooms,Slippers,
444262,FACILITY,Available in all rooms,Smoke detector,
444262,FACILITY,Available in all rooms,Socket near the bed,
444262,FACILITY,Available in all rooms,Soundproofing,
444262,FACILITY,Available in all rooms,Toiletries,
444262,FACILITY,Available in all rooms,Towels,
444262,FACILITY,Available in all rooms,Trash cans,
1370955,HIGHLIGHT,topic-highlight,Ideal location,
1370955,HIGHLIGHT,topic-highlight,Top value,
1370955,HIGHLIGHT,topic-highlight,Great overall atmosphere,
1370955,HIGHLIGHT,topic-highlight,Top property facilities,
1370955,HIGHLIGHT,topic-highlight,Great beach access,
1370955,HIGHLIGHT,property-facility,Front desk [24-hour],
1370955,HIGHLIGHT,property-facility,Airport transfer,"Airport transfer available! Additional charges may apply. To request, check the box on the booking form just before the payment page."
1370955,HIGHLIGHT,beach,200 meters to the beach,
1370955,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
1370955,HIGHLIGHT,property-facility,Daily housekeeping,
1370955,HIGHLIGHT,tourist-area,Located in Vung Tau tourist area,"This neighborhood is preferred by frequent travelers. Properties here have the highest location ratings, high review scores, and lots of bookings"
1370955,HIGHLIGHT,property-facility,Cash withdrawal,
1370955,HIGHLIGHT,property-facility,Concierge,
1370955,HIGHLIGHT,room-facility,Air conditioning,
1370955,HIGHLIGHT,room-facility,Mini bar,
1370955,HIGHLIGHT,property-facility,Elevator,
1370955,FACILITY,Languages spoken,English,
1370955,FACILITY,Languages spoken,Vietnamese,
1370955,FACILITY,Internet access,Free Wi-Fi in all rooms!,
1370955,FACILITY,Internet access,Internet,
1370955,FACILITY,Internet access,Internet services,
1370955,FACILITY,Internet access,Wi-Fi in public areas,
1370955,FACILITY,"Things to do, ways to relax",Garden,
1370955,FACILITY,"Dining, drinking, and snacking",Coffee shop,
1370955,FACILITY,"Dining, drinking, and snacking",Room service,
1370955,FACILITY,Services and conveniences,Cash withdrawal,
1370955,FACILITY,Services and conveniences,Concierge,
1370955,FACILITY,Services and conveniences,Daily housekeeping,
1370955,FACILITY,Services and conveniences,Doorman ,
1370955,FACILITY,Services and conveniences,Dry cleaning,
1370955,FACILITY,Services and conveniences,Elevator,
1370955,FACILITY,Services and conveniences,Laundry service,
1370955,FACILITY,Services and conveniences,Luggage storage,
1370955,FACILITY,Services and conveniences,Shared lounge/TV area,
1370955,FACILITY,Services and conveniences,Smoke-free property,
1370955,FACILITY,Services and conveniences,Smoking area,
1370955,FACILITY,For the kids,Family/child friendly,
1370955,FACILITY,For the kids,Family room,
1370955,FACILITY,Access,Fire extinguisher,
1370955,FACILITY,Access,Front desk [24-hour],
1370955,FACILITY,Access,Non-smoking rooms,
1370955,FACILITY,Access,Security [24-hour],
1370955,FACILITY,Getting around,Airport transfer,
1370955,FACILITY,Getting around,Car park [free of charge],
1370955,FACILITY,Getting around,Car park [nearby],
1370955,FACILITY,Getting around,Car park [on-site],
1370955,FACILITY,Getting around,Taxi service,
1370955,FACILITY,Sports equipment rental,Bicycle rental,
1370955,FACILITY,Available in all rooms,Additional bathroom,
1370955,FACILITY,Available in all rooms,Additional toilet,
1370955,FACILITY,Available in all rooms,Air conditioning,
1370955,FACILITY,Available in all rooms,Blackout curtains,
1370955,FACILITY,Available in all rooms,Cleaning products,
1370955,FACILITY,Available in all rooms,Closet,
1370955,FACILITY,Available in all rooms,Clothes rack,
1370955,FACILITY,Available in all rooms,Complimentary tea,
1370955,FACILITY,Available in all rooms,Concierge,
1370955,FACILITY,Available in all rooms,Desk,
1370955,FACILITY,Available in all rooms,Free bottled water,
1370955,FACILITY,Available in all rooms,Hair dryer,
1370955,FACILITY,Available in all rooms,Internet access – wireless,
1370955,FACILITY,Available in all rooms,Mini bar,
1370955,FACILITY,Available in all rooms,Mirror,
1370955,FACILITY,Available in all rooms,Non-smoking,
1370955,FACILITY,Available in all rooms,Refrigerator,
1370955,FACILITY,Available in all rooms,Sewing kit,
1370955,FACILITY,Available in all rooms,Shower,
1370955,FACILITY,Available in all rooms,Telephone,
1370955,FACILITY,Available in all rooms,Toiletries,
1370955,FACILITY,Available in all rooms,Towels,
1370955,FACILITY,Available in all rooms,TV,
1370955,FACILITY,Available in all rooms,Wi-Fi [free],
22732839,HIGHLIGHT,topic-highlight,Ideal location,"Very short walks to the beach and easy access to bars, restaurants and both sides of town; reviews report about 0.75 km (10 minutes) to the beach and other mentions of 20-minute walks and close restaurant areas."
22732839,HIGHLIGHT,topic-highlight,Top value,"Several guests describe excellent value for money, repeatedly calling the hotel good value or a little gem for budget travelers."
22732839,HIGHLIGHT,topic-highlight,Great view,
22732839,HIGHLIGHT,topic-highlight,Professional guest services,
22732839,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms are generally clean across multiple stays, with guests describing tidy rooms and comfortable conditions."
22732839,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,"Rooms feel spacious and beds are comfortable in multiple reviews, with guests describing rooms as large enough, airy, and having comfortable mattresses."
22732839,HIGHLIGHT,property-facility,Check-in [24-hour],
22732839,HIGHLIGHT,beach,910 meters to the beach,
22732839,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
22732839,HIGHLIGHT,property-facility,Daily housekeeping,
22732839,HIGHLIGHT,room-facility,Air conditioning,
22732839,HIGHLIGHT,room-facility,Mini bar,
22732839,HIGHLIGHT,property-facility,Check-in/out [express],
22732839,HIGHLIGHT,property-facility,Elevator,
22732839,HIGHLIGHT,room-facility,Blackout curtains,
22732839,HIGHLIGHT,room-facility,Balcony/terrace,
22732839,HIGHLIGHT,property-facility,Ticket services,
22732839,FACILITY,Languages spoken,English,
22732839,FACILITY,Languages spoken,Vietnamese,
22732839,FACILITY,Accessibility,Wheelchair accessible,
22732839,FACILITY,Internet access,Free Wi-Fi in all rooms!,
22732839,FACILITY,Internet access,Internet,
22732839,FACILITY,Internet access,Internet services,
22732839,FACILITY,Internet access,Wi-Fi in public areas,
22732839,FACILITY,"Things to do, ways to relax",Hiking,
22732839,FACILITY,"Things to do, ways to relax",Ticket services,
22732839,FACILITY,"Things to do, ways to relax",Tours,
22732839,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
22732839,FACILITY,Cleanliness and safety,Body thermometer,
22732839,FACILITY,Cleanliness and safety,Breakfast takeaway service,
22732839,FACILITY,Cleanliness and safety,Cashless payment service,
22732839,FACILITY,Cleanliness and safety,Daily disinfection in all rooms,
22732839,FACILITY,Cleanliness and safety,Daily disinfection in common areas,
22732839,FACILITY,Cleanliness and safety,Doctor/nurse on call,
22732839,FACILITY,Cleanliness and safety,Face coverings on staff,
22732839,FACILITY,Cleanliness and safety,First aid kit,
22732839,FACILITY,Cleanliness and safety,Free face masks,
22732839,FACILITY,Cleanliness and safety,Hand sanitizer,
22732839,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
22732839,FACILITY,Cleanliness and safety,Hygiene certification,
22732839,FACILITY,Cleanliness and safety,Individually-wrapped food options,
22732839,FACILITY,Cleanliness and safety,Physical distancing of at least 1 meter,
22732839,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
22732839,FACILITY,Cleanliness and safety,Protective screens in common areas,
22732839,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
22732839,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
22732839,FACILITY,Cleanliness and safety,Safe dining setup,
22732839,FACILITY,Cleanliness and safety,Sanitized kitchen and tableware items,
22732839,FACILITY,Cleanliness and safety,Shared stationery removed,
22732839,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
22732839,FACILITY,Cleanliness and safety,Sterilizing equipment,
22732839,FACILITY,Cleanliness and safety,Temperature check for guests and staff,
22732839,FACILITY,"Dining, drinking, and snacking",Alternative meal arrangement,
22732839,FACILITY,"Dining, drinking, and snacking",Grocery delivery,
22732839,FACILITY,"Dining, drinking, and snacking",Room service,
22732839,FACILITY,"Dining, drinking, and snacking",Shared kitchen,
22732839,FACILITY,"Dining, drinking, and snacking",Snack bar,
22732839,FACILITY,Services and conveniences,Air conditioning in public area,
22732839,FACILITY,Services and conveniences,Chapel,
22732839,FACILITY,Services and conveniences,Concierge,
22732839,FACILITY,Services and conveniences,Contactless check-in/out,
22732839,FACILITY,Services and conveniences,Convenience store,
22732839,FACILITY,Services and conveniences,Daily housekeeping,
22732839,FACILITY,Services and conveniences,Doorman ,
22732839,FACILITY,Services and conveniences,Dry cleaning,
22732839,FACILITY,Services and conveniences,Elevator,
22732839,FACILITY,Services and conveniences,Facilities for disabled guests,
22732839,FACILITY,Services and conveniences,Food delivery,
22732839,FACILITY,Services and conveniences,Infirmary,
22732839,FACILITY,Services and conveniences,Ironing service,
22732839,FACILITY,Services and conveniences,Laundry service,
22732839,FACILITY,Services and conveniences,Lockers,
22732839,FACILITY,Services and conveniences,Luggage storage,
22732839,FACILITY,Services and conveniences,Meeting/banquet facilities,
22732839,FACILITY,Services and conveniences,Postal service,
22732839,FACILITY,Services and conveniences,Shared lounge/TV area,
22732839,FACILITY,Services and conveniences,Smoke-free property,
22732839,FACILITY,Services and conveniences,Smoking area,
22732839,FACILITY,Services and conveniences,Terrace,
22732839,FACILITY,Services and conveniences,Xerox/fax in business center,
22732839,FACILITY,For the kids,Baby safety gates,
22732839,FACILITY,For the kids,Family/child friendly,
22732839,FACILITY,For the kids,Family room,
22732839,FACILITY,For the kids,Kids safety features,
22732839,FACILITY,Land sports ,Golf course (within 3 km),
22732839,FACILITY,Access,Allergy-free rooms,
22732839,FACILITY,Access,CCTV in common areas,
22732839,FACILITY,Access,CCTV outside property,
22732839,FACILITY,Access,Check-in/out [express],
22732839,FACILITY,Access,Check-in/out [private],
22732839,FACILITY,Access,Check-in [24-hour],
22732839,FACILITY,Access,Couple's room,
22732839,FACILITY,Access,Exterior corridor,
22732839,FACILITY,Access,Fire extinguisher,
22732839,FACILITY,Access,Front desk [24-hour],
22732839,FACILITY,Access,Mirrored room,
22732839,FACILITY,Access,Non-smoking rooms,
22732839,FACILITY,Access,Safety/security feature,
22732839,FACILITY,Access,Security [24-hour],
22732839,FACILITY,Access,Smoke alarms,
22732839,FACILITY,Access,Soundproof rooms,
22732839,FACILITY,Getting around,Airport transfer,
22732839,FACILITY,Getting around,Car park [free of charge],
22732839,FACILITY,Getting around,Car park [nearby],
22732839,FACILITY,Getting around,Car park [on-site],
22732839,FACILITY,Getting around,Rental car ,
22732839,FACILITY,Getting around,Taxi service,
22732839,FACILITY,Getting around,Valet parking,
22732839,FACILITY,Available in all rooms,Accessible by elevator,
22732839,FACILITY,Available in all rooms,Accessible by stairs,
22732839,FACILITY,Available in all rooms,Air conditioning,
22732839,FACILITY,Available in all rooms,Alarm clock,
22732839,FACILITY,Available in all rooms,Baby amenities (upon request),
22732839,FACILITY,Available in all rooms,Baby safety gates,
22732839,FACILITY,Available in all rooms,Balcony/terrace,
22732839,FACILITY,Available in all rooms,Blackout curtains,
22732839,FACILITY,Available in all rooms,Cleaning products,
22732839,FACILITY,Available in all rooms,Closet,
22732839,FACILITY,Available in all rooms,Clothes rack,
22732839,FACILITY,Available in all rooms,Desk,
22732839,FACILITY,Available in all rooms,Electric kettle,
22732839,FACILITY,Available in all rooms,Exterior corridor,
22732839,FACILITY,Available in all rooms,Fire extinguisher,
22732839,FACILITY,Available in all rooms,Free bottled water,
22732839,FACILITY,Available in all rooms,Free instant coffee,
22732839,FACILITY,Available in all rooms,Hair dryer,
22732839,FACILITY,Available in all rooms,Hand sanitizer,
22732839,FACILITY,Available in all rooms,Hypoallergenic,
22732839,FACILITY,Available in all rooms,Individual air conditioning,
22732839,FACILITY,Available in all rooms,Internet access – wireless,
22732839,FACILITY,Available in all rooms,Ironing facilities,
22732839,FACILITY,Available in all rooms,Kettle,
22732839,FACILITY,Available in all rooms,LAN Internet in room [free],
22732839,FACILITY,Available in all rooms,Laptop workspace,
22732839,FACILITY,Available in all rooms,Linens,
22732839,FACILITY,Available in all rooms,Mini bar,
22732839,FACILITY,Available in all rooms,Mirror,
22732839,FACILITY,Available in all rooms,Mobility accessibility,
